Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status,Vendor Area,GST Registered,Rejection Reason,Vendor Category,GST (%),GST vendor Amount (INR),Monthly Income,Likely GST Rejection Reason,Is Threshold Crossed?
47588e65-3ac1-48fc-b577-ab8784b42e1a,20-06-2024 20:03,Dhruv Bava,4181999157@okicici,Pani Puri Stall,9839722108@okaxis,6864.26,SUCCESS,BTM Layout,No,Avoiding Tax,Food,5,343.213,103890.95,Small vendor - under threshold,Yes
2d861034-69b0-42e5-9606-7351120f5acc,30-06-2024 10:13,Indranil Vohra,7284432592@okicici,Flower Garland Seller,0554991511@okaxis,2020.53,SUCCESS,Hebbal,No,Avoiding Tax,Supply,12,242.4636,95955.04,Small vendor - under threshold,Yes
1aa9a19e-b652-4882-8970-14897f51054f,09-06-2024 02:56,Mehul Dutta,8719404490@okybl,Roadside Books,4641324854@oksbi,1489.67,FAILED,Yeshwantpur,Yes,Avoiding Tax,Retail,5,74.4835,86856.16,Small vendor - under threshold,Yes
7ecbf6e2-12fd-410d-84da-1f84437599fe,10-06-2024 14:46,Bhavin Solanki,6528937030@okhdfcbank,Footwear Repair,7704663274@okybl,384.39,SUCCESS,Rajajinagar,No,Prefers Cash,Service,18,69.1902,77759,Small vendor - under threshold,Yes
5b6b1b8e-7283-4ec9-a5d6-7b98a8d13968,13-06-2024 10:27,Aayush Khalsa,8273334801@okhdfcbank,Toy Seller,9913161240@okybl,2039.8,FAILED,Whitefield,Yes,Avoiding Tax,Retail,5,101.99,111276.05,Small vendor - under threshold,Yes
562c1798-2897-4206-93c0-a4127c16c40c,24-06-2024 01:03,Adah Garg,2373235918@okicici,Street Barber,3328279574@okhdfcbank,3644.87,SUCCESS,Yeshwantpur,No,Prefers Cash,Service,18,656.0766,102893.42,Small vendor - under threshold,No
6119d583-100b-43f8-8279-344b1a99093c,30-06-2024 13:20,Aaryahi Garg,0876566498@oksbi,Tea Shop,7692155077@okhdfcbank,1836.59,FAILED,Hebbal,No,Not Registered for GST,Food,5,91.8295,94100.2,Small vendor - under threshold,Yes
193d318e-1074-4ce8-95d1-d9ffd455e270,19-06-2024 19:57,Anya Dass,4746405874@okicici,Local Plumber,6333923017@okybl,4082.37,SUCCESS,BTM Layout,Yes,Registered,Service,18,734.8266,72608.49,Small vendor - under threshold,Yes
e1c5aea8-8fd4-48cf-a8f8-dd1c93899946,20-06-2024 20:40,Kabir Sankaran,0972266688@okybl,Street Barber,4267332816@oksbi,216.74,SUCCESS,Indiranagar,No,Avoiding Tax,Service,18,39.0132,102893.42,Small vendor - under threshold,No
e58c2c31-a0b2-4a77-9a14-427f1d6c0c24,21-06-2024 07:51,Anahi Kurian,4365707349@okybl,Grocery Pushcart,0146835809@okybl,2333.31,SUCCESS,Indiranagar,No,Avoiding Tax,Retail,5,116.6655,64671.87,Small vendor - under threshold,Yes
bf925908-a2f0-4891-afa9-5951eefa10bc,08-06-2024 05:11,Neysa Buch,1781070266@oksbi,Photo Print Stall,0524876732@okicici,6872.99,SUCCESS,Yeshwantpur,No,Not Registered for GST,Service,18,1237.1382,108139.06,Small vendor - under threshold,Yes
e27da546-e4e7-48e4-ac8a-be4aa0228a8e,10-06-2024 08:09,Hazel D’Alia,1659272501@okicici,Sticker Shop,6996608076@oksbi,9329.97,SUCCESS,Malleshwaram,No,Not Registered for GST,Retail,5,466.4985,69197.56,Small vendor - under threshold,Yes
e9e095cc-161c-424e-8584-b96c755c1198,01-07-2024 08:27,Ehsaan Ranganathan,6139783298@okaxis,Footwear Repair,2283226038@okaxis,6956.69,FAILED,BTM Layout,Yes,Avoiding Tax,Service,18,1252.2042,6956.69,Small vendor - under threshold,Yes
65ba4ce4-873a-432e-acf7-d6543d784546,03-07-2024 15:18,Azad Kapoor,1528640276@oksbi,Plastic Items Seller,6926622596@oksbi,4957.5,FAILED,Whitefield,Yes,Avoiding Tax,Retail,5,247.875,10481.61,Small vendor - under threshold,Yes
da018066-a1e2-46c9-ba1d-20c60b3694f5,30-06-2024 19:39,Manjari Rattan,9530861905@okybl,Handicrafts Seller,1636794814@okybl,2921.82,FAILED,Malleshwaram,Yes,Avoiding Tax,Retail,5,146.091,131773.59,Small vendor - under threshold,Yes
02778d52-6da3-4548-8fa8-7386f6f113dc,15-06-2024 10:06,Saksham Saran,0000990372@okybl,Toy Seller,7509784854@okicici,167.68,FAILED,BTM Layout,Yes,Avoiding Tax,Retail,5,8.384,111276.05,Small vendor - under threshold,Yes
74744cb9-1e79-422f-aca5-9e8343483e64,05-06-2024 10:45,Shalv Ram,4730831607@okybl,Pani Puri Stall,2301536146@okhdfcbank,7183.82,FAILED,HSR Layout,No,Avoiding Tax,Food,5,359.191,103890.95,Small vendor - under threshold,Yes
2176ff0a-f24a-42bb-acb9-2af254c156bd,09-06-2024 10:05,Taran Sathe,8349539675@okybl,Street Tailor,7824650676@okicici,65.35,FAILED,Whitefield,No,Prefers Cash,Service,18,11.763,105722.99,Small vendor - under threshold,No
953073a1-a923-4a29-abb8-fe91c3040c87,28-06-2024 01:10,Nehmat Dave,4912338039@oksbi,Ironing Service,8403211891@okicici,2433.01,SUCCESS,BTM Layout,Yes,Registered,Service,18,437.9418,80147.66,Small vendor - under threshold,No
eaf6a522-f685-439d-8b5d-a163cef1c8b9,09-06-2024 07:03,Vanya Kothari,0205147069@okhdfcbank,Cycle Repair,5811498513@okaxis,6281.57,SUCCESS,BTM Layout,No,Avoiding Tax,Service,18,1130.6826,56755.22,Small vendor - under threshold,No
d1af9034-03b6-418a-8530-5af83d0eec5c,08-06-2024 23:43,Mishti Saxena,8750577269@okicici,Lassi Stall,4849929084@okybl,6956.98,SUCCESS,Indiranagar,No,Avoiding Tax,Food,5,347.849,97730.21,Small vendor - under threshold,Yes
fa63ac91-fd6b-4d4f-ba6b-626dd8871a5d,29-06-2024 17:51,Faiyaz Vora,7299112900@oksbi,Ironing Service,2869092802@oksbi,7103.46,SUCCESS,HSR Layout,Yes,Registered,Service,18,1278.6228,80147.66,Small vendor - under threshold,No
8dbac333-ee66-4fc0-a6e2-bd66535d7885,14-06-2024 03:33,Tanya Toor,6701403005@okaxis,Vegetable Seller,7862865165@okhdfcbank,1139.94,SUCCESS,BTM Layout,Yes,Registered,Supply,12,136.7928,58705.31,Small vendor - under threshold,Yes
31bd906c-d606-4965-9e08-0a39e430c664,07-06-2024 18:30,Yasmin Krishnan,7407528190@okicici,Local Butcher,9342292431@okybl,1823.72,FAILED,HSR Layout,No,Prefers Cash,Supply,12,218.8464,96606.3,Small vendor - under threshold,Yes
48a86b6c-827b-4ad5-bb1a-21d744d7b193,02-07-2024 03:31,Hazel Mangal,3126317894@okicici,Momo Cart,7301310520@oksbi,6777.46,FAILED,Rajajinagar,Yes,Not Registered for GST,Food,5,338.873,12434.84,Small vendor - under threshold,Yes
1406e1d2-7f3c-4da3-a9de-24b3d9ce1735,07-06-2024 00:38,Kabir Khatri,4495416874@okicici,Snack Stall,6768619252@oksbi,9054.96,FAILED,HSR Layout,No,Not Registered for GST,Food,5,452.748,102317.05,Small vendor - under threshold,Yes
52846837-9539-42f8-a37a-708f895af182,30-06-2024 11:49,Ritvik Sandal,6680340912@okybl,Grocery Pushcart,7702312660@okhdfcbank,3760.47,SUCCESS,Koramangala,Yes,Registered,Retail,5,188.0235,64671.87,Small vendor - under threshold,Yes
455daed3-3fe8-4fec-acfc-407bfff25290,05-06-2024 04:56,Stuvan Hans,8506782190@okicici,Watch Repair,5635222995@okicici,2145.13,FAILED,Whitefield,No,Not Registered for GST,Service,18,386.1234,79995.93,Small vendor - under threshold,Yes
cf770c4b-50e0-4432-ac0c-7ef110bd43e2,23-06-2024 23:02,Hrishita Rajagopal,2938364041@okybl,Tiffin Center,1221205609@okhdfcbank,3564.76,FAILED,Indiranagar,No,Prefers Cash,Food,5,178.238,84335.94,Small vendor - under threshold,Yes
5d35b69a-1929-454d-952b-e569a18878d6,05-06-2024 02:03,Vardaniya Kata,3028129563@okhdfcbank,Snack Stall,5996129233@okicici,1309.24,SUCCESS,Indiranagar,No,Prefers Cash,Food,5,65.462,102317.05,Small vendor - under threshold,Yes
2582cdeb-507c-4a61-b102-38f5e4c10d7d,28-06-2024 07:08,Mohanlal Deo,2578329298@okicici,Momo Cart,1497653787@okhdfcbank,1309.18,SUCCESS,Indiranagar,No,Not Registered for GST,Food,5,65.459,108171.61,Small vendor - under threshold,Yes
999b861e-3ee9-4d3e-8fc4-085c6b05e467,03-07-2024 04:06,Yashvi Shere,8445607463@okhdfcbank,Sticker Shop,1904458143@okhdfcbank,794.16,FAILED,Indiranagar,No,Not Registered for GST,Retail,5,39.708,13563.02,Small vendor - under threshold,Yes
6140dc16-7d90-4ad0-b306-0d13d110f705,20-06-2024 22:31,Alisha Kurian,1176434262@oksbi,Street Tailor,6908948036@oksbi,9952.14,SUCCESS,BTM Layout,No,Not Registered for GST,Service,18,1791.3852,105722.99,Small vendor - under threshold,No
2d774952-2b31-4aa3-be86-7a76daaf6118,14-06-2024 16:05,Riya Rama,2624218980@okicici,Bamboo Products,6434017462@okaxis,6300.35,SUCCESS,Indiranagar,No,Avoiding Tax,Retail,5,315.0175,89818.54,Small vendor - under threshold,Yes
18b08451-8597-42ad-9577-cee8b90ee5df,29-06-2024 21:19,Stuvan Sengupta,5248149055@okhdfcbank,Ice Cream Cart,4413669725@okybl,8591.48,FAILED,HSR Layout,Yes,Prefers Cash,Food,5,429.574,76934.42,Small vendor - under threshold,Yes
fcebcc26-b2e3-4b6a-82ea-4454778b1a1f,25-06-2024 18:19,Ishaan Shere,1955948456@okaxis,Roadside Books,6679465768@okaxis,9917.23,SUCCESS,Koramangala,No,Avoiding Tax,Retail,5,495.8615,86856.16,Small vendor - under threshold,Yes
f0120e61-a474-4053-bb6e-34806d8df3e2,16-06-2024 16:48,Madhav Dhar,9492781310@okybl,Ironing Service,0898317054@okybl,5245.71,FAILED,Yeshwantpur,Yes,Prefers Cash,Service,18,944.2278,80147.66,Small vendor - under threshold,No
7cace4f3-19f6-4879-9fb2-1e6819aa5b81,07-06-2024 03:33,Sahil Agarwal,8736594542@okybl,Vegetable Seller,3243348930@okaxis,8434.61,SUCCESS,Jayanagar,No,Prefers Cash,Supply,12,1012.1532,58705.31,Small vendor - under threshold,Yes
fd6cf17d-f2f0-4f10-bb04-27c0f301e029,17-06-2024 18:54,Nitya Mannan,4553493648@okaxis,Mini Bakery,6712425665@okybl,3342.84,FAILED,Hebbal,Yes,Avoiding Tax,Food,5,167.142,99927.83,Small vendor - under threshold,Yes
2f33ac59-71ad-4c9d-9bb0-9e7b9d826598,11-06-2024 15:01,Sana Jha,1997640588@okhdfcbank,Snack Stall,9096661891@okaxis,4141.71,SUCCESS,Yeshwantpur,No,Not Registered for GST,Food,5,207.0855,102317.05,Small vendor - under threshold,Yes
5eb2264a-8af3-4b44-9caf-cbfd66859f3a,19-06-2024 11:34,Ivan Gola,4567807036@oksbi,Kirana Store,0517624787@okicici,7864.06,SUCCESS,Yeshwantpur,No,Prefers Cash,Retail,5,393.203,75760.41,Small vendor - under threshold,Yes
7a4b161d-96d6-4198-92ba-4e78aeda4c54,07-06-2024 07:07,Prerak Brar,1389536587@okaxis,Fast Food Van,9242493675@okhdfcbank,7943.8,FAILED,HSR Layout,No,Avoiding Tax,Food,5,397.19,80835.41,Small vendor - under threshold,Yes
6acdeeed-08b2-4546-939d-b140c824a383,25-06-2024 12:29,Navya Sampath,8237346217@okicici,Handicrafts Seller,7177878363@oksbi,3112.66,FAILED,Indiranagar,No,Avoiding Tax,Retail,5,155.633,131773.59,Small vendor - under threshold,Yes
8880e38a-e352-436b-83d5-b4c3f8321451,13-06-2024 12:52,Lagan Choudhary,0015108332@okaxis,Plastic Items Seller,4147555645@okaxis,7865.18,FAILED,BTM Layout,No,Prefers Cash,Retail,5,393.259,85134.41,Small vendor - under threshold,Yes
f282f579-71c8-4f5e-b426-c0ff5a437552,06-06-2024 14:31,Onkar Saran,0521979381@okicici,Watch Repair,5938385338@okhdfcbank,4576.7,FAILED,HSR Layout,No,Not Registered for GST,Service,18,823.806,79995.93,Small vendor - under threshold,Yes
51cc7bcb-f8b9-459c-8cde-c34fe12c8711,26-06-2024 20:42,Alia Dayal,1763169295@okicici,Sewing Machine Repair,4858442457@okicici,9204.93,SUCCESS,BTM Layout,No,Prefers Cash,Service,18,1656.8874,103497.86,Small vendor - under threshold,No
01d8be9f-0eb7-43d8-8155-129b3539b423,01-07-2024 14:22,Tarini Suresh,4212310567@okicici,Sewing Machine Repair,2731905061@okhdfcbank,312.45,FAILED,Jayanagar,No,Prefers Cash,Service,18,56.241,12277.58,Small vendor - under threshold,No
184f3d88-22bd-4067-b51a-a1a653fe999d,02-07-2024 18:00,Emir Viswanathan,6245682345@okhdfcbank,Flower Garland Seller,5599109549@oksbi,2055.61,FAILED,Rajajinagar,No,Not Registered for GST,Supply,12,246.6732,41806.22,Small vendor - under threshold,Yes
e4b7de32-ea20-4dce-9cf6-c8abd8a064a0,20-06-2024 18:43,Badal Kala,3005360493@oksbi,Roadside Books,5901572873@okybl,8743.54,FAILED,Hebbal,No,Avoiding Tax,Retail,5,437.177,86856.16,Small vendor - under threshold,Yes
629431e3-a075-4869-a4ba-9ebc329ec21b,03-07-2024 02:21,Aayush Kade,7318022545@okaxis,Bhelpuri Stall,0512810434@okicici,541.48,SUCCESS,Rajajinagar,No,Avoiding Tax,Food,5,27.074,541.48,Small vendor - under threshold,Yes
c708040a-bad0-45b2-952f-a0aa27a7ce7e,30-06-2024 18:29,Damini Andra,3557102629@okicici,Snack Stall,8513009960@okicici,903.89,SUCCESS,HSR Layout,No,Not Registered for GST,Food,5,45.1945,102317.05,Small vendor - under threshold,Yes
e4164780-608c-4fc0-b4e8-f260ab171a34,01-07-2024 07:43,Sara Deshpande,3656715824@oksbi,Tea Shop,5186540464@okybl,9274.6,SUCCESS,Indiranagar,Yes,Registered,Food,5,463.73,14127.02,Small vendor - under threshold,Yes
8185f14c-4985-4195-9c92-8d5258f8550a,29-06-2024 01:18,Damini Bali,6148327971@okybl,Flower Garland Seller,2696119622@okicici,2200.87,FAILED,Hebbal,No,Avoiding Tax,Supply,12,264.1044,95955.04,Small vendor - under threshold,Yes
ffe4750b-58a0-45ab-8d78-2ed43d82eb5b,27-06-2024 16:30,Armaan Yogi,4921241759@oksbi,Toy Seller,7934118694@okhdfcbank,7757.24,SUCCESS,Yeshwantpur,No,Avoiding Tax,Retail,5,387.862,111276.05,Small vendor - under threshold,Yes
32aa9393-8957-4f65-93b0-4b89395aed98,15-06-2024 12:04,Tanya Khurana,1969952198@oksbi,Street Cobbler,0738326161@okybl,7014.63,SUCCESS,Malleshwaram,No,Not Registered for GST,Service,18,1262.6334,42907.31,Small vendor - under threshold,Yes
e3634117-4a60-48cb-afbc-e418ec35e7f8,25-06-2024 00:32,Dharmajan Varghese,2757083193@okhdfcbank,Tiffin Center,7874724720@okicici,8467.06,SUCCESS,Koramangala,No,Not Registered for GST,Food,5,423.353,84335.94,Small vendor - under threshold,Yes
8315a80c-fd49-4668-99ce-2df0b2fe52b1,26-06-2024 10:24,Pranay Jain,1743732859@okaxis,Flower Garland Seller,8767447454@okicici,2268.6,FAILED,Whitefield,No,Avoiding Tax,Supply,12,272.232,95955.04,Small vendor - under threshold,Yes
9fed3529-475d-4950-8184-a01a9d4cf6f5,02-07-2024 20:14,Dhanush Kata,8313493104@oksbi,Street Tailor,1959882114@okybl,686.56,SUCCESS,Malleshwaram,No,Prefers Cash,Service,18,123.5808,686.56,Small vendor - under threshold,No
5cdb54a3-82b6-49cb-81fd-ec51d44e152f,28-06-2024 22:45,Hansh Bhatia,8594110729@okybl,Watch Repair,5618561171@okhdfcbank,3590.24,SUCCESS,Indiranagar,No,Avoiding Tax,Service,18,646.2432,79995.93,Small vendor - under threshold,Yes
e961c77b-1ff1-440c-a2c1-1bf18b574098,14-06-2024 21:31,Shamik Talwar,3826291175@okhdfcbank,Second-Hand Clothes,6746370286@oksbi,8731.13,FAILED,HSR Layout,No,Not Registered for GST,Retail,5,436.5565,107423.84,Small vendor - under threshold,Yes
4ede910b-3547-4532-9347-4424f74ad8ac,25-06-2024 18:53,Adah Ramaswamy,2761292584@okicici,Sticker Shop,4091269779@okhdfcbank,1817.86,SUCCESS,Yeshwantpur,No,Prefers Cash,Retail,5,90.893,69197.56,Small vendor - under threshold,Yes
7d3a4934-f221-4f11-899c-97e005577bef,11-06-2024 23:56,Aaina Zachariah,5406686306@okhdfcbank,Second-Hand Clothes,8296036861@okicici,9571.62,SUCCESS,HSR Layout,No,Prefers Cash,Retail,5,478.581,107423.84,Small vendor - under threshold,Yes
9d9fc956-6a47-49b1-9c7f-7d5491cf994b,02-07-2024 13:02,Kiaan Soman,6385955112@oksbi,Flower Garland Seller,1577363595@okaxis,7239.95,FAILED,Indiranagar,No,Prefers Cash,Supply,12,868.794,41806.22,Small vendor - under threshold,Yes
3a85534c-6f35-44ac-b3ff-f9a98fe3e8c3,29-06-2024 21:43,Zeeshan Rastogi,4492709701@okaxis,Egg Stall,4560320947@oksbi,2551.57,SUCCESS,Rajajinagar,Yes,Registered,Supply,12,306.1884,57094.83,Small vendor - under threshold,Yes
4fe49682-e830-4eda-a04e-59cd146fd5dd,24-06-2024 00:06,Khushi Tara,1193762349@oksbi,Tiffin Center,7489333999@okhdfcbank,4779.28,SUCCESS,Hebbal,Yes,Registered,Food,5,238.964,84335.94,Small vendor - under threshold,Yes
98b3743f-5cdc-4df2-87e4-7316d54405da,12-06-2024 02:29,Raunak Mani,4034902517@okaxis,Footwear Repair,1775039235@okaxis,9308.77,SUCCESS,Malleshwaram,Yes,Registered,Service,18,1675.5786,77759,Small vendor - under threshold,Yes
987dc0c0-9dcb-4d4c-801d-08ab83fd4022,01-07-2024 09:08,Nishith Wali,3980787671@okaxis,Petty Shop,7573419789@okhdfcbank,401.01,SUCCESS,BTM Layout,No,Prefers Cash,Retail,5,20.0505,13925.99,Small vendor - under threshold,Yes
8b2b3920-fa7b-43ca-b961-124d9ec7263f,02-07-2024 09:01,Ritvik Ben,2419268255@okybl,Juice Center,3186086845@okhdfcbank,5759.64,FAILED,Yeshwantpur,No,Prefers Cash,Food,5,287.982,5759.64,Small vendor - under threshold,Yes
13862155-c0d0-4194-a221-2c2966dd4e4c,19-06-2024 06:30,Jhanvi Agrawal,8203946533@okybl,Bamboo Chair Seller,3036620300@oksbi,7160.51,FAILED,Hebbal,No,Prefers Cash,Retail,5,358.0255,97095.4,Small vendor - under threshold,Yes
d6a35903-f16d-454c-b7a2-20c3c2612dfe,24-06-2024 02:39,Samarth Kakar,7617569102@okicici,Flower Seller,2458793222@okaxis,9283.93,SUCCESS,Hebbal,Yes,Registered,Supply,12,1114.0716,93980.26,Small vendor - under threshold,Yes
c1e6299b-e1ec-49c6-a289-8d4c64157ce1,24-06-2024 07:06,Reyansh Sinha,9435118826@okybl,Roadside Books,8676825616@oksbi,8349.64,FAILED,Yeshwantpur,No,Prefers Cash,Retail,5,417.482,86856.16,Small vendor - under threshold,Yes
17d3dff7-b84a-4044-b6f5-e04ed9dd2253,01-07-2024 20:59,Faiyaz Shenoy,1038844230@oksbi,Egg Stall,4434600052@okaxis,3605.22,FAILED,Jayanagar,Yes,Not Registered for GST,Supply,12,432.6264,11806.81,Small vendor - under threshold,Yes
a82d1b27-8089-46b2-8732-b08d51a0ded9,21-06-2024 15:55,Azad Luthra,6480878057@okybl,Flower Garland Seller,7911478704@okhdfcbank,7101.36,FAILED,Hebbal,Yes,Prefers Cash,Supply,12,852.1632,95955.04,Small vendor - under threshold,Yes
4b879802-9676-477b-afd7-bad5ef063806,22-06-2024 04:36,Romil Saraf,7473365019@okicici,Bamboo Products,8605495402@okaxis,5565.21,FAILED,Rajajinagar,No,Avoiding Tax,Retail,5,278.2605,89818.54,Small vendor - under threshold,Yes
2130cb79-1fc4-4a81-bc68-c2f01ccdcbfe,03-07-2024 00:37,Shanaya Singh,7921428495@oksbi,Plastic Items Seller,9905769646@oksbi,4691.9,FAILED,Jayanagar,No,Prefers Cash,Retail,5,234.595,10481.61,Small vendor - under threshold,Yes
23d83b87-d3df-4afe-8ada-b719cbe955cf,25-06-2024 19:26,Suhana Bhatt,0521837265@oksbi,Sewing Machine Repair,8108895688@okicici,7053.03,FAILED,Koramangala,No,Prefers Cash,Service,18,1269.5454,103497.86,Small vendor - under threshold,No
a9924fc3-e1b6-4226-935b-91ac3ecd348a,23-06-2024 13:11,Armaan Sood,1362608535@okybl,Cycle Repair,8084750354@okicici,5599.28,SUCCESS,Rajajinagar,Yes,Registered,Service,18,1007.8704,56755.22,Small vendor - under threshold,No
a20d0827-86c1-4a5a-b56a-691e895e7a38,14-06-2024 00:37,Neelofar Dass,9308044016@okaxis,Street Cobbler,2337052147@okybl,4267.22,FAILED,Rajajinagar,No,Prefers Cash,Service,18,768.0996,42907.31,Small vendor - under threshold,Yes
506357f4-0a4f-4c15-8831-e64a40cb4da4,03-07-2024 11:40,Nakul Swamy,4517551290@okybl,Ice Cream Cart,6658668234@okicici,9895.8,FAILED,HSR Layout,No,Prefers Cash,Food,5,494.79,28451.93,Small vendor - under threshold,Yes
95929998-e56f-4030-993e-cbb983584909,07-06-2024 22:13,Adira Sarma,5641162539@okybl,Second-Hand Clothes,6453146874@okhdfcbank,7181.9,FAILED,HSR Layout,No,Prefers Cash,Retail,5,359.095,107423.84,Small vendor - under threshold,Yes
9cdb29ba-3a81-4cc3-8857-cefc7be8f06b,15-06-2024 09:23,Badal Buch,5368072758@okicici,Footwear Repair,4741526128@okhdfcbank,1060.81,FAILED,Jayanagar,No,Not Registered for GST,Service,18,190.9458,77759,Small vendor - under threshold,Yes
87b8e817-56c9-4430-bfd2-6bd32a08a8e6,02-07-2024 17:22,Prerak Lanka,1943928738@okaxis,Bamboo Chair Seller,7065501652@okybl,1475.17,SUCCESS,Koramangala,No,Avoiding Tax,Retail,5,73.7585,12252.05,Small vendor - under threshold,Yes
546c1092-a245-46e9-8eae-33aa0a116203,15-06-2024 22:07,Yuvraj  Aurora,4734813735@okhdfcbank,Kirana Store,9755813063@okicici,7127.07,FAILED,Koramangala,No,Prefers Cash,Retail,5,356.3535,75760.41,Small vendor - under threshold,Yes
1ed46e99-2d3c-4be8-b26f-fafbb1d3da87,06-06-2024 18:52,Nirvaan Devi,0957941182@okicici,Second-Hand Clothes,7696741318@okaxis,3861.7,FAILED,Hebbal,No,Prefers Cash,Retail,5,193.085,107423.84,Small vendor - under threshold,Yes
54595f49-bc66-41c8-a276-0b1b732e6d43,12-06-2024 13:12,Dhanuk Hegde,8600598247@okybl,Juice Center,9224354996@okybl,7383.26,SUCCESS,BTM Layout,Yes,Registered,Food,5,369.163,52227.99,Small vendor - under threshold,Yes
b8c65090-28d6-4451-96a3-b38bcf51129e,15-06-2024 15:13,Hridaan Chakrabarti,0127455892@okybl,Electronics Repair,6345109240@okicici,6410.65,SUCCESS,Indiranagar,No,Not Registered for GST,Service,18,1153.917,133576.36,Small vendor - under threshold,Yes
01698dec-f66c-465f-9aaa-b663a9f7c481,10-06-2024 00:31,Kabir Som,5527974525@okaxis,Snack Stall,6096692204@okaxis,4332.28,SUCCESS,Koramangala,No,Avoiding Tax,Food,5,216.614,102317.05,Small vendor - under threshold,Yes
76f38281-6ab5-4749-98d0-d2c9a002e295,12-06-2024 16:03,Bhavin Ramaswamy,6057117133@oksbi,Lassi Stall,4126793554@okhdfcbank,6868.31,FAILED,Jayanagar,Yes,Avoiding Tax,Food,5,343.4155,97730.21,Small vendor - under threshold,Yes
fa6ac46e-7f28-4212-819a-79036a0ac295,06-06-2024 15:25,Saira Chad,8560554780@okaxis,Momo Cart,6320979975@oksbi,4795.84,FAILED,Indiranagar,No,Prefers Cash,Food,5,239.792,108171.61,Small vendor - under threshold,Yes
196cc76d-93af-4c27-834d-291c89181205,15-06-2024 00:50,Sumer Ganesh,4320015958@oksbi,Photo Print Stall,2694335794@okicici,8934.42,FAILED,Yeshwantpur,No,Prefers Cash,Service,18,1608.1956,108139.06,Small vendor - under threshold,Yes
3da29f64-2197-4a5a-b908-dec95cba159b,27-06-2024 19:05,Uthkarsh Bora,0996494836@okhdfcbank,Tiffin Center,5337860185@okaxis,7298.24,SUCCESS,Malleshwaram,Yes,Registered,Food,5,364.912,84335.94,Small vendor - under threshold,Yes
12750876-87d5-4213-b492-702c37954e95,02-07-2024 09:36,Bhavin Gupta,8638900360@okicici,Clay Pot Seller,7115599655@okicici,7340.57,FAILED,BTM Layout,No,Prefers Cash,Retail,5,367.0285,7340.57,Small vendor - under threshold,Yes
31cdc68c-f270-4a52-af80-25b5d860744a,20-06-2024 01:39,Diya Bahl,2157959775@okhdfcbank,Street Magician,3641012813@oksbi,9864.63,FAILED,BTM Layout,Yes,Avoiding Tax,Service,18,1775.6334,67964.91,Small vendor - under threshold,Yes
a18773ef-676b-41ad-b1df-7b82ab186e99,18-06-2024 08:21,Arhaan Ramachandran,7956545790@okybl,Street Magician,8949817804@okhdfcbank,7340.45,SUCCESS,Whitefield,No,Not Registered for GST,Service,18,1321.281,67964.91,Small vendor - under threshold,Yes
9e3934bb-e129-4e37-a232-524e51628622,26-06-2024 04:16,Aarna Thakkar,3403458963@okaxis,Plastic Items Seller,9520179579@oksbi,277.48,SUCCESS,HSR Layout,No,Prefers Cash,Retail,5,13.874,85134.41,Small vendor - under threshold,Yes
8c8dc800-2507-468a-95bd-1c733430fc8c,20-06-2024 02:06,Amani Deep,4641622680@oksbi,Electronics Repair,4077553858@okhdfcbank,7316.84,FAILED,Koramangala,No,Prefers Cash,Service,18,1317.0312,133576.36,Small vendor - under threshold,Yes
b9b7cd54-afb9-4a06-8d51-dbd979bc0410,20-06-2024 11:54,Divij Ganesan,4647694130@okhdfcbank,Sticker Shop,9894981520@okicici,713.72,FAILED,HSR Layout,No,Not Registered for GST,Retail,5,35.686,69197.56,Small vendor - under threshold,Yes
1f432493-4803-4121-af4e-7f02daf0795b,30-06-2024 08:49,Kaira Sur,6026233948@oksbi,Sugarcane Juice,2318827886@okaxis,8693.82,FAILED,Rajajinagar,No,Not Registered for GST,Food,5,434.691,64457.47,Small vendor - under threshold,Yes
eee46282-e36c-47c1-b856-34f7d9e172a6,18-06-2024 03:28,Pihu Dua,4333645536@okaxis,Sewing Machine Repair,0872187186@okicici,8907.36,FAILED,HSR Layout,No,Prefers Cash,Service,18,1603.3248,103497.86,Small vendor - under threshold,No
ead63648-172c-4582-a42e-7c98176014cd,06-06-2024 01:57,Jiya Sunder,1331331364@okybl,Small Restaurant,3438824583@okhdfcbank,4163.75,SUCCESS,Hebbal,Yes,Registered,Food,5,208.1875,88760.43,Small vendor - under threshold,Yes
e3db69bf-5ceb-4fe7-b2e9-d2c2eeb6d045,22-06-2024 07:57,Saksham Goda,6792756309@oksbi,Flower Garland Seller,9599971993@okicici,9638.1,SUCCESS,Hebbal,No,Not Registered for GST,Supply,12,1156.572,95955.04,Small vendor - under threshold,Yes
e5516d7f-760f-47ce-80be-df02dd3d78b2,16-06-2024 00:52,Neysa Char,1093951073@oksbi,Auto Driver,5700869073@okhdfcbank,3079.75,SUCCESS,Indiranagar,No,Prefers Cash,Service,18,554.355,85232.82,Small vendor - under threshold,Yes
d7879109-4acb-4ac1-b4b7-f922a2697f16,26-06-2024 12:53,Mahika Kar,4861861709@oksbi,Juice Center,2113210648@okhdfcbank,4520.16,FAILED,Jayanagar,Yes,Avoiding Tax,Food,5,226.008,52227.99,Small vendor - under threshold,Yes
